Ticket_Loc,Issue_Date,Issue_Time,Route,Badge_Numb,Issue_Agen,Violation_,Violation1,Fine_Amt,Plate_Type,License_St,Vehicle_Ma,Vehicle_Co,Vehicle_St,Comment,Street_Num,Street_Nam,Lat,Long
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,1:01:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,MAZD,8,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,1:13:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,SUBA,2,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/27/2015 12:00:00 AM,12:45:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,NISS,1,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/27/2015 12:00:00 AM,10:30:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,VOLV,8,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/26/2015 12:00:00 AM,10:13:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,SUBA,8,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,10:45:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,FORD,7,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,1:04:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,FORD,7,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,1:11:00 PM,A17,210,1,92,METER FEE UNPAID,25,,NH,TOYT,8,PU,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,12:57:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,AUDI,8,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/24/2015 12:00:00 AM,11:25:00 AM,A17,210,1,92,METER FEE UNPAID,25,,ME,FORD,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/24/2015 12:00:00 AM,11:30:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/27/2015 12:00:00 AM,12:44:00 PM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,HOND,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/26/2015 12:00:00 AM,1:05:00 PM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,MACK,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/27/2015 12:00:00 AM,12:55:00 PM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,ACUR,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,1:08:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,FORD,8,PU,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,10:56:00 AM,A17,210,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/27/2015 12:00:00 AM,12:49:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,VOLV,8,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,1:09:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,BMW,8,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/26/2015 12:00:00 AM,1:07:00 PM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,VOLK,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,1:14:00 PM,A17,210,1,99,OVER METER LIMIT,25,PA,MA,ACUR,1,4D,2 HR PARKING,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,11:01:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,FORD,8,PU,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,10:59:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,HOND,2,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/27/2015 12:00:00 AM,12:54:00 PM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,HOND,2,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,10:58:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,BMW,8,4D,,0,A STREET,42.3465,-71.0515
A STREET / MOUNT WASHINGTON AVE,02/25/2015 12:00:00 AM,10:54:00 AM,A17,210,1,92,METER FEE UNPAID,25,PA,MA,SUBA,2,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,11:14:00 AM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,MAZD,7,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,3:58:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,NISS,7,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,12:59:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/23/2015 12:00:00 AM,3:16:00 PM,A17,345,1,92,METER FEE UNPAID,25,PA,MA,AUDI,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,12:57:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,MAZD,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,3:55:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,HOND,7,VN,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,3:53:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,TOYT,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,12:55:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,DODG,2,PU,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,11:12:00 AM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,LNDR,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,3:53:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,VOLK,7,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,3:58:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,SATU,4,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/23/2015 12:00:00 AM,3:17:00 PM,A17,345,1,92,METER FEE UNPAID,25,PA,MA,BMW,2,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,12:58:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,HOND,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,3:56:00 PM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,ACUR,1,2D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/23/2015 12:00:00 AM,3:17:00 PM,A17,345,1,92,METER FEE UNPAID,25,PA,MA,VOLV,8,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,11:12:00 AM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,CHEV,1,4D,,0,A STREET,42.3465,-71.0515
A STREET / MT WASHINGTON AVE,02/28/2015 12:00:00 AM,11:23:00 AM,A17,183,1,92,METER FEE UNPAID,25,PA,MA,HOND,1,4D,,0,A STREET,42.3465,-71.0515
ADAMS ST / DUBOIS ST,02/24/2015 12:00:00 AM,1:51:00 PM,D04,349,1,320,HANDICAP RAMP,100,PA,MA,CHEV,1,4D,,0,ADAMS ST,42.3287,-71.0762
ADAMS ST / WHITTEN ST,02/24/2015 12:00:00 AM,4:03:00 PM,DOR,201,1,322,EXPIRED/NO PLATE,40,PA,MA,TOYT,8,4D,EXP: 01/15,0,ADAMS ST,42.2939,-71.057
AGUADILLA ST / TREMONT ST,02/23/2015 12:00:00 AM,2:46:00 PM,E05,229,1,86,OVER POSTED LIMIT,25,PA,MA,NISS,8,4D,,0,AGUADILLA ST,42.3417,-71.0759
AGUADILLA ST / TREMONT ST,02/23/2015 12:00:00 AM,12:22:00 PM,E05,229,1,322,EXPIRED/NO PLATE,40,PA,MA,FORD,8,4D,EXP: 2015,0,AGUADILLA ST,42.3417,-71.0759
AGUADILLA ST / TREMONT ST,02/23/2015 12:00:00 AM,2:47:00 PM,E05,229,1,86,OVER POSTED LIMIT,25,PA,MA,FORD,8,4D,,0,AGUADILLA ST,42.3417,-71.0759
ALBANY ST / E DEDHAM ST,02/25/2015 12:00:00 AM,4:15:00 PM,E07,186,1,14,NO STOP OR STAND,75,,NH,HOND,1,4D,NO STOPPING - ANYTIME,0,ALBANY ST,42.3377,-71.0677
ALBANY ST / E DEDHAM ST,02/26/2015 12:00:00 AM,12:16:00 PM,TOW,831,1,14,NO STOP OR STAND,75,,RI,INFI,8,4D,NO STOPPING - ANYTIME,0,ALBANY ST,42.3377,-71.0677
ALBANY ST / E NEWTON ST,02/25/2015 12:00:00 AM,10:23:00 AM,E08,153,1,14,NO STOP OR STAND,75,CO,MA,FORD,5,VN,NO STOPPING - ANYTIME,0,ALBANY ST,42.3359,-71.0701
ALBANY ST / E NEWTON ST,02/25/2015 12:00:00 AM,3:50:00 PM,E07,186,1,14,NO STOP OR STAND,75,PA,MA,CADI,3,4D,NO STOPPING - ANYTIME,0,ALBANY ST,42.3359,-71.0701
ALBANY ST / MALDEN ST,02/28/2015 12:00:00 AM,10:55:00 AM,E04,304,1,92,METER FEE UNPAID,25,PA,MA,CHEV,8,4D,,0,ALBANY ST,42.3392,-71.0655
ALBANY ST / MALDEN ST,02/28/2015 12:00:00 AM,10:53:00 AM,E04,304,1,92,METER FEE UNPAID,25,PA,MA,HOND,7,4D,,0,ALBANY ST,42.3392,-71.0655
ALBANY ST / REED ST,02/27/2015 12:00:00 AM,4:05:00 AM,D04,366,1,322,EXPIRED/NO PLATE,40,PA,MA,CHEV,1,4D,EXP: 01/15,0,ALBANY ST,,
ALBANY ST / WAREHAM ST,02/23/2015 12:00:00 AM,11:22:00 AM,SA,204,1,93,DOUBLE PARK ZONE A,45,CO,MA,UPS,3,TK,,0,ALBANY ST,42.3385,-71.0665
ALCORN ST / ASHFORD ST,02/23/2015 12:00:00 AM,3:59:00 PM,F03,373,1,92,METER FEE UNPAID,25,,NY,NISS,8,4D,,0,ALCORN ST,42.354,-71.1228
ALCORN ST / ASHFORD ST,02/23/2015 12:00:00 AM,4:03:00 PM,F03,373,1,92,METER FEE UNPAID,25,PA,MA,MERZ,1,4D,,0,ALCORN ST,42.354,-71.1228
ALCORN ST / ASHFORD ST,02/24/2015 12:00:00 AM,8:44:00 AM,F02,246,1,92,METER FEE UNPAID,25,,NY,NISS,8,4D,,0,ALCORN ST,42.354,-71.1228
ALCORN ST / GARDNER ST,02/28/2015 12:00:00 AM,4:55:00 PM,F01,157,1,92,METER FEE UNPAID,25,,PA,TOYT,7,4D,,0,ALCORN ST,42.3531,-71.123
ALCORN ST / GARDNER ST,02/25/2015 12:00:00 AM,4:47:00 PM,F01,217,1,311,DOUBLE PKG-ZONE B,30,CO,MA,FORD,7,VN,,0,ALCORN ST,42.3531,-71.123
ALCORN ST / GARDNER ST,02/28/2015 12:00:00 AM,4:56:00 PM,F01,157,1,92,METER FEE UNPAID,25,,NJ,NISS,1,4D,,0,ALCORN ST,42.3531,-71.123
ALLEGHANY ST / PARKER ST,02/26/2015 12:00:00 AM,1:18:00 AM,D01,267,1,63,RESIDENT PARK ONLY,40,,NY,TOYT,8,4D,,0,ALLEGHANY ST,42.3301,-71.0985
ALLSTON ST / GLENVILLE AVE,02/25/2015 12:00:00 AM,11:47:00 PM,F02,109,1,63,RESIDENT PARK ONLY,40,PA,MA,FORD,4,4D,,0,ALLSTON ST,42.3493,-71.1372
ANDERSON ST / MYRTLE ST,02/26/2015 12:00:00 AM,1:18:00 AM,A18,369,1,20,NO PARKING,55,PA,MA,VOLV,8,4D,,0,ANDERSON ST,42.3593,-71.0677
ANDERSON ST / MYRTLE ST,02/27/2015 12:00:00 AM,12:35:00 PM,A08,120,1,314,CROSSWALK,85,CO,MA,CHEV,8,2D,,0,ANDERSON ST,42.3593,-71.0677
ANDERSON ST / MYRTLE ST,02/27/2015 12:00:00 AM,12:33:00 PM,A08,120,1,314,CROSSWALK,85,CO,MA,CHEV,7,VN,,0,ANDERSON ST,42.3593,-71.0677
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,2:04:00 PM,A15,188,1,20,NO PARKING,55,PA,MA,BMW,1,4D,STATE VEHICLES ONLY,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,12:41:00 PM,A15,188,1,20,NO PARKING,55,PA,MA,TOYT,3,4D,STATE VEHICLES ONLY,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/25/2015 12:00:00 AM,2:15:00 PM,A15,188,1,99,OVER METER LIMIT,25,PA,MA,TOYT,4,4D,2 HR PARKING,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,3:27:00 PM,A15,188,1,92,METER FEE UNPAID,25,PA,MA,TOYT,1,4D,,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/23/2015 12:00:00 AM,7:37:00 PM,A12,349,1,92,METER FEE UNPAID,25,PA,MA,MAZD,8,4D,,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,2:05:00 PM,A15,188,1,20,NO PARKING,55,PA,MA,MERZ,1,4D,STATE VEHICLES ONLY,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,10:46:00 AM,A16,138,1,99,OVER METER LIMIT,25,PA,MA,CHEV,4,PU,,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/26/2015 12:00:00 AM,11:30:00 AM,A15,276,1,20,NO PARKING,55,,NJ,JEEP,2,4D,MASS VECHICLES ONLY,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,2:05:00 PM,A15,188,1,323,EXPIRED INSPECTION,40,PA,MA,MERZ,1,4D,EXP: 110814. INITIAL FAILURE 090814,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,10:49:00 AM,A16,138,1,38,LOADING ZONE,55,CO,MA,FORD,7,VN,,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/25/2015 12:00:00 AM,11:55:00 AM,A15,188,1,14,NO STOP OR STAND,75,PA,MA,TOYT,1,4D,NO STOPPING - ANYTIME,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/28/2015 12:00:00 AM,2:58:00 PM,A12,351,1,20,NO PARKING,55,,MD,HYUN,8,4D,RESERVED FOR COMM OF MASS VEHICLES ONLY,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/26/2015 12:00:00 AM,11:28:00 AM,A15,276,1,20,NO PARKING,55,PA,MA,TOYT,8,4D,MASS VECHICLES ONLY,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,11:54:00 AM,A15,188,1,20,NO PARKING,55,PA,MA,TOYT,2,4D,STATE VEHICLES ONLY. REFUSED TO MOVE. DRIVE OFF,0,ARCH ST,42.3554,-71.058
ARCH ST / FRANKLIN ST,02/24/2015 12:00:00 AM,11:44:00 AM,A15,188,1,92,METER FEE UNPAID,25,PA,MA,HOND,2,4D,,0,ARCH ST,42.3554,-71.058
ARCH ST / MILK ST,02/24/2015 12:00:00 AM,12:43:00 PM,A15,188,1,38,LOADING ZONE,55,CO,MA,CHEV,7,VN,,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/27/2015 12:00:00 AM,9:45:00 AM,A15,276,1,14,NO STOP OR STAND,75,BU,MA,UNKN,5,BS,NO STOPPING - ANYTIME,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/24/2015 12:00:00 AM,11:59:00 AM,A15,188,1,322,EXPIRED/NO PLATE,40,CO,MA,CHEV,7,VN,EXP: 12/14,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/26/2015 12:00:00 AM,12:58:00 PM,A15,188,1,38,LOADING ZONE,55,CO,MA,DODG,2,VN,,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/27/2015 12:00:00 AM,4:09:00 PM,A15,188,1,14,NO STOP OR STAND,75,CO,MA,INTL,7,TK,NO STOPPING - RESTRICTIONS,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/24/2015 12:00:00 AM,2:38:00 PM,A10,131,1,14,NO STOP OR STAND,75,CO,MA,CHEV,7,VN,NO STOPPING - ANYTIME,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/26/2015 12:00:00 AM,9:43:00 AM,A15,276,1,38,LOADING ZONE,55,CO,MA,FORD,7,PU,,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/26/2015 12:00:00 AM,9:44:00 AM,A15,276,1,38,LOADING ZONE,55,CO,MA,FORD,1,PU,,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/26/2015 12:00:00 AM,12:59:00 PM,A15,188,1,323,EXPIRED INSPECTION,40,CO,MA,DODG,2,VN,EXP: 110514,0,ARCH ST,42.3567,-71.0578
ARCH ST / MILK ST,02/24/2015 12:00:00 AM,11:58:00 AM,A15,188,1,38,LOADING ZONE,55,PA,MA,INFI,1,4D,,0,ARCH ST,42.3567,-71.0578
ARCH ST / SUMMER ST,02/27/2015 12:00:00 AM,10:51:00 AM,A16,138,1,92,METER FEE UNPAID,25,PA,MA,GMC,1,4D,X                                     IM. 7.    MISUSE.    OF.    PLACARD,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/27/2015 12:00:00 AM,10:12:00 AM,A16,138,1,92,METER FEE UNPAID,25,CO,MA,UNKN,7,VN,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/24/2015 12:00:00 AM,2:21:00 PM,F01,138,1,23,OTHER,15,,IN,UNKN,7,TK,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/27/2015 12:00:00 AM,8:22:00 AM,A16,138,1,92,METER FEE UNPAID,25,CO,MA,GMC,2,VN,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/24/2015 12:00:00 AM,10:04:00 AM,A16,138,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/25/2015 12:00:00 AM,10:00:00 AM,A20,142,1,313,HYDRANT,100,PA,MA,AUDI,8,4D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/27/2015 12:00:00 AM,2:07:00 PM,A16,138,1,51,W/IN 20 FT INTERSECT,40,CO,MA,UNKN,7,4D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/24/2015 12:00:00 AM,10:03:00 AM,A16,138,1,92,METER FEE UNPAID,25,,NH,TOYT,7,BS,MACHINE  ERROR,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/24/2015 12:00:00 AM,12:31:00 PM,F01,138,1,92,METER FEE UNPAID,25,PA,MA,NISS,1,4D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/26/2015 12:00:00 AM,8:10:00 AM,A16,138,1,92,METER FEE UNPAID,25,CO,MA,UNKN,7,TK,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/27/2015 12:00:00 AM,8:19:00 AM,A16,138,1,92,METER FEE UNPAID,25,CO,MA,CHEV,7,VN,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/26/2015 12:00:00 AM,12:43:00 PM,A15,188,1,323,EXPIRED INSPECTION,40,PA,MA,HOND,1,4D,EXP: 122514. INITIAL FAILURE 102514,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/24/2015 12:00:00 AM,2:19:00 PM,F01,138,1,99,OVER METER LIMIT,25,PA,MA,HOND,8,4D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/24/2015 12:00:00 AM,2:23:00 PM,F01,138,1,51,W/IN 20 FT INTERSECT,40,CO,MA,UNKN,5,RV,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/26/2015 12:00:00 AM,8:14:00 AM,A16,138,1,92,METER FEE UNPAID,25,CO,MA,UNKN,7,TK,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/26/2015 12:00:00 AM,4:07:00 PM,A15,188,1,51,W/IN 20 FT INTERSECT,40,PA,MA,FORD,1,4D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/27/2015 12:00:00 AM,10:49:00 AM,A16,138,1,99,OVER METER LIMIT,25,PA,MA,TOYT,8,4D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/23/2015 12:00:00 AM,7:34:00 PM,A14,371,1,92,METER FEE UNPAID,25,PA,MA,COOP,1,2D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/27/2015 12:00:00 AM,2:25:00 PM,A16,138,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/26/2015 12:00:00 AM,12:52:00 PM,A15,188,1,20,NO PARKING,55,PA,MA,VOLK,1,4D,STATE VEHICLES ONLY,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/26/2015 12:00:00 AM,8:13:00 AM,A16,138,1,92,METER FEE UNPAID,25,CO,MA,UNKN,7,VN,,0,ARCH ST,42.3544,-71.0591
ARCH ST / SUMMER ST,02/24/2015 12:00:00 AM,8:17:00 AM,A16,138,1,92,METER FEE UNPAID,25,PA,MA,CHEV,7,4D,,0,ARCH ST,42.3544,-71.0591
ARLINGTON ST / BEACON ST,02/28/2015 12:00:00 AM,4:08:00 PM,B01,215,1,92,METER FEE UNPAID,25,PA,MA,BMW,8,2D,,0,ARLINGTON ST,42.3554,-71.0726
ARLINGTON ST / BEACON ST,02/28/2015 12:00:00 AM,4:09:00 PM,B01,215,1,92,METER FEE UNPAID,25,PA,MA,JEEP,1,4D,,0,ARLINGTON ST,42.3554,-71.0726
ARLINGTON ST / BOYLSTON ST,02/28/2015 12:00:00 AM,5:18:00 PM,B01,215,1,71,HP-DV PLATE,120,PA,MA,HYUN,1,4D,NO HP PLACARD,0,ARLINGTON ST,42.3519,-71.0707
ARLINGTON ST / COLUMBUS AVE,02/24/2015 12:00:00 AM,3:53:00 PM,E02,157,1,323,EXPIRED INSPECTION,40,CO,MA,TOYT,8,4D,EXP: NONE,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / COLUMBUS AVE,02/24/2015 12:00:00 AM,7:15:00 PM,E02,157,1,23,OTHER,15,PA,MA,NISS,4,4D,,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / COLUMBUS AVE,02/24/2015 12:00:00 AM,7:17:00 PM,E04,231,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,8,4D,,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / COLUMBUS AVE,02/24/2015 12:00:00 AM,3:52:00 PM,E02,157,1,92,METER FEE UNPAID,25,CO,MA,TOYT,1,4D,,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / COLUMBUS AVE,02/24/2015 12:00:00 AM,7:14:00 PM,E04,231,1,23,OTHER,15,PA,MA,KIA,7,4D,ANGLE PARKING PROHIBITED,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / COLUMBUS AVE,02/24/2015 12:00:00 AM,9:31:00 PM,E02,157,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,8,4D,,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / COLUMBUS AVE,02/26/2015 12:00:00 AM,7:23:00 PM,E03,355,1,63,RESIDENT PARK ONLY,40,PA,MA,FORD,1,4D,NO RPP,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / PIEDMONT ST,02/23/2015 12:00:00 AM,2:42:00 PM,E02,126,1,92,METER FEE UNPAID,25,PA,MA,SUBA,1,SW,,0,ARLINGTON ST,42.3497,-71.0697
ARLINGTON ST / PIEDMONT ST,02/23/2015 12:00:00 AM,2:40:00 PM,E02,126,1,92,METER FEE UNPAID,25,PA,MA,TOYT,7,4D,,0,ARLINGTON ST,42.3497,-71.0697
ARLINGTON ST / PROVIDENCE ST,02/28/2015 12:00:00 AM,6:42:00 PM,B12,193,1,14,NO STOP OR STAND,75,PA,MA,JEEP,1,4D,NO STOPPING - ANYTIME,0,ARLINGTON ST,42.3514,-71.0704
ARLINGTON ST / STUART ST,02/24/2015 12:00:00 AM,7:13:00 PM,E02,157,1,92,METER FEE UNPAID,25,PA,MA,VOLK,2,4D,,0,ARLINGTON ST,42.3501,-71.0699
ARLINGTON ST / WINCHESTER ST,02/24/2015 12:00:00 AM,7:17:00 PM,E02,157,1,63,RESIDENT PARK ONLY,40,PA,MA,CHRY,4,4D,,0,ARLINGTON ST,42.3493,-71.0696
ARLINGTON ST / WINCHESTER ST,02/26/2015 12:00:00 AM,7:22:00 PM,E04,185,1,63,RESIDENT PARK ONLY,40,PA,MA,AUDI,8,4D,,0,ARLINGTON ST,42.3493,-71.0696
ARMANDINE ST / WASHINGTON ST,02/23/2015 12:00:00 AM,11:59:00 PM,DOR,440,1,14,NO STOP OR STAND,75,,FL,NISS,7,4D,NO STOPPING - ANYTIME,0,ARMANDINE ST,42.2845,-71.0715
ARMANDINE ST / WASHINGTON ST,02/24/2015 12:00:00 AM,12:56:00 PM,DOR,226,1,14,NO STOP OR STAND,75,PA,MA,FORD,1,4D,NO STOPPING - ANYTIME,0,ARMANDINE ST,42.2845,-71.0715
ARMANDINE ST / WASHINGTON ST,02/23/2015 12:00:00 AM,1:59:00 PM,DOR,218,1,14,NO STOP OR STAND,75,,FL,NISS,7,4D,NO STOPPING - ANYTIME,0,ARMANDINE ST,42.2845,-71.0715
